class,w,h,xc,yc,area
3,0.0517,0.0467,0.8875,0.61,0.00241439
3,0.0683,0.0583,0.2042,0.6792,0.00398189
3,0.0682,0.0532,0.505,0.4459,0.0036282399999999996
3,0.0333,0.0915,0.2729,0.4967,0.00304695
3,0.0416,0.0815,0.272,0.0424,0.0033904
4,0.0333,0.0333,0.6922,0.6473,0.0011088900000000002
5,0.0267,0.1033,0.9633,0.3083,0.0027581100000000002
5,0.1133,0.0283,0.17,0.5142,0.00320639
5,0.045,0.0283,0.0825,0.4208,0.0012735
0,0.0582,0.03,0.3602,0.5641,0.001746
0,0.04,0.0383,0.745,0.7942,0.0015320000000000002
0,0.04,0.0433,0.6083,0.555,0.001732
2,0.0316,0.0399,0.0175,0.9767,0.00126084
2,0.0349,0.0599,0.0191,0.7354,0.0020905100000000003
2,0.0316,0.0566,0.0175,0.3228,0.00178856
1,0.0715,0.0649,0.3669,0.9642,0.00464035
1,0.0932,0.0649,0.0965,0.8943,0.00604868
4,0.0333,0.0383,0.4592,0.0824,0.0012753900000000002
4,0.0383,0.0233,0.4517,0.6073,0.0008923900000000001
4,0.0399,0.025,0.2047,0.7429,0.0009975
1,0.0683,0.045,0.4758,0.3675,0.0030735
1,0.07,0.0383,0.1633,0.2675,0.0026810000000000002
1,0.0617,0.055,0.2475,0.8775,0.0033935
3,0.0483,0.0533,0.6108,0.1133,0.00257439
3,0.06,0.07,0.6783,0.7967,0.004200000000000001
0,0.035,0.06,0.1642,0.1083,0.0021000000000000003
0,0.0317,0.045,0.4492,0.5792,0.0014264999999999998
1,0.0317,0.1,0.9825,0.14,0.00317
2,0.035,0.0317,0.8925,0.8008,0.0011095
2,0.0317,0.0333,0.9475,0.665,0.00105561
2,0.035,0.03,0.6875,0.6633,0.0010500000000000002
2,0.0433,0.035,0.6867,0.3908,0.0015155000000000001
2,0.0317,0.0283,0.3092,0.7842,0.0008971099999999999
5,0.0267,0.0417,0.4283,0.9092,0.0011133900000000001
5,0.0317,0.0817,0.5408,0.2375,0.0025898899999999996
5,0.05,0.03,0.2983,0.545,0.0015
5,0.0317,0.0667,0.1492,0.2917,0.00211439
1,0.09,0.0533,0.1917,0.7317,0.004797
1,0.045,0.0933,0.7992,0.46,0.0041985
0,0.0483,0.0267,0.9608,0.2783,0.00128961
4,0.0266,0.0582,0.6938,0.8844,0.00154812
4,0.0532,0.0216,0.2196,0.5033,0.00114912
4,0.0582,0.03,0.2238,0.1314,0.001746
2,0.0732,0.0666,0.9534,0.2596,0.00487512
1,0.0899,0.0616,0.218,0.2205,0.00553784
1,0.0566,0.0815,0.4842,0.5666,0.0046129
3,0.04,0.0483,0.4017,0.6092,0.0019320000000000001
3,0.04,0.0517,0.1967,0.4092,0.002068
2,0.0499,0.0449,0.7987,0.6065,0.0022405100000000002
0,0.025,0.0599,0.7196,0.6256,0.0014975000000000001
0,0.0632,0.0283,0.0882,0.1323,0.00178856
4,0.0366,0.0399,0.6955,0.0483,0.0014603399999999999
4,0.0599,0.0466,0.2496,0.4509,0.0027913400000000002
0,0.02,0.0567,0.3367,0.2967,0.001134
0,0.0367,0.0183,0.02,0.1242,0.0006716100000000001
0,0.0583,0.0183,0.3158,0.6242,0.00106689
1,0.035,0.0517,0.7825,0.6508,0.0018095000000000003
0,0.0617,0.05,0.2608,0.1367,0.003085
0,0.0583,0.0367,0.4492,0.5417,0.00213961
0,0.0517,0.0467,0.2958,0.72,0.00241439
0,0.0583,0.0467,0.2025,0.885,0.00272261
0,0.04,0.0583,0.0433,0.2475,0.002332
5,0.0333,0.0749,0.6988,0.5516,0.00249417
5,0.0666,0.0349,0.228,0.2454,0.0023243400000000003
5,0.0683,0.0383,0.4125,0.3475,0.00261589
5,0.0483,0.0517,0.3158,0.5358,0.0024971100000000003
2,0.0632,0.0666,0.2795,0.2829,0.004209120000000001
3,0.0683,0.04,0.6525,0.9783,0.002732
1,0.0333,0.0682,0.6872,0.5749,0.00227106
5,0.0417,0.0283,0.5625,0.7558,0.00118011
0,0.0632,0.0616,0.7687,0.5582,0.0038931200000000003
0,0.0549,0.0682,0.2754,0.698,0.0037441799999999997
0,0.0433,0.0632,0.6406,0.6755,0.0027365600000000003
4,0.0417,0.0417,0.5958,0.7175,0.00173889
0,0.06,0.03,0.635,0.435,0.0018
0,0.0583,0.03,0.1042,0.8567,0.001749
0,0.0483,0.05,0.2058,0.2183,0.0024150000000000005
1,0.0283,0.0467,0.8342,0.2167,0.00132161
5,0.0566,0.03,0.9684,0.4193,0.0016979999999999999
5,0.0283,0.1281,0.1872,0.9126,0.0036252299999999997
5,0.0383,0.035,0.6075,0.3008,0.0013405000000000001
5,0.0183,0.0567,0.8892,0.645,0.00103761
5,0.0583,0.0267,0.4092,0.9033,0.00155661
1,0.0567,0.0333,0.375,0.0867,0.0018881100000000001
1,0.035,0.0617,0.5008,0.3992,0.0021595
2,0.0317,0.0267,0.7742,0.82,0.00084639
2,0.035,0.0367,0.8908,0.9367,0.0012845000000000003
2,0.0417,0.0367,0.8942,0.325,0.0015303900000000002
2,0.04,0.04,0.6033,0.1183,0.0016
4,0.025,0.035,0.0142,0.2442,0.0008750000000000001
4,0.0433,0.0483,0.7217,0.6975,0.00209139
5,0.03,0.055,0.935,0.7808,0.00165
5,0.0417,0.07,0.8242,0.82,0.002919
5,0.0683,0.0433,0.4792,0.7017,0.00295739
5,0.075,0.05,0.0675,0.8883,0.00375
1,0.0416,0.0516,0.0907,0.1073,0.00214656
5,0.0765,0.0416,0.787,0.9077,0.0031823999999999997
4,0.0517,0.045,0.9058,0.4508,0.0023265
3,0.0666,0.0649,0.2779,0.104,0.00432234
3,0.0749,0.0899,0.3852,0.7987,0.006733509999999999
3,0.0832,0.0699,0.1797,0.8669,0.00581568
4,0.0383,0.0216,0.6431,0.9326,0.00082728
4,0.0383,0.0333,0.9359,0.3111,0.0012753900000000002
1,0.0616,0.0599,0.5849,0.8037,0.0036898400000000002
1,0.0349,0.0799,0.5682,0.3478,0.00278851
1,0.0366,0.0882,0.1797,0.7163,0.00322812
4,0.0467,0.03,0.1833,0.73,0.001401
4,0.0267,0.0317,0.655,0.9758,0.00084639
4,0.03,0.0233,0.52,0.4833,0.000699
1,0.0682,0.0899,0.5233,0.6156,0.006131179999999999
1,0.0899,0.0532,0.1414,0.2696,0.004782679999999999
1,0.0466,0.0865,0.3478,0.5807,0.0040309
1,0.0715,0.0532,0.7163,0.6689,0.0038037999999999995
4,0.0399,0.0416,0.1631,0.1572,0.0016598399999999999
0,0.0283,0.0466,0.287,0.3777,0.00131878
0,0.0216,0.0399,0.327,0.8419,0.00086184
3,0.06,0.0483,0.95,0.3325,0.002898
5,0.0733,0.0233,0.2717,0.0417,0.00170789
5,0.0983,0.0233,0.5692,0.205,0.0022903900000000002
5,0.0167,0.1083,0.515,0.9442,0.0018086099999999998
2,0.0567,0.0717,0.7,0.5658,0.00406539
2,0.0517,0.05,0.3008,0.9233,0.0025850000000000005
5,0.0933,0.0483,0.31,0.7408,0.00450639
5,0.0533,0.13,0.0717,0.9017,0.006929
5,0.0433,0.0817,0.1483,0.3592,0.0035376099999999996
4,0.0349,0.0349,0.7562,0.2088,0.00121801
4,0.0483,0.0399,0.6065,0.3111,0.00192717
0,0.0367,0.0417,0.66,0.6042,0.0015303900000000002
0,0.0517,0.04,0.7175,0.4233,0.002068
0,0.0333,0.0417,0.585,0.2908,0.0013886100000000002
3,0.04,0.04,0.1867,0.61,0.0016
3,0.0517,0.0567,0.5125,0.2633,0.0029313900000000003
3,0.0566,0.0682,0.8369,0.114,0.0038601199999999994
3,0.0732,0.0616,0.4143,0.6281,0.00450912
2,0.0399,0.0333,0.3095,0.797,0.0013286700000000001
2,0.0316,0.0349,0.0175,0.7612,0.0011028400000000001
2,0.0366,0.0399,0.2579,0.2712,0.0014603399999999999
3,0.0632,0.0599,0.4143,0.5241,0.0037856800000000005
0,0.0483,0.0317,0.5308,0.7792,0.00153111
0,0.05,0.045,0.6017,0.7225,0.00225
0,0.0683,0.0433,0.4158,0.47,0.00295739
0,0.0417,0.0417,0.1458,0.4008,0.00173889
0,0.0317,0.045,0.9608,0.6008,0.0014264999999999998
0,0.0383,0.0483,0.4225,0.6942,0.00184989
5,0.0383,0.1098,0.4717,0.2696,0.00420534
5,0.0932,0.0932,0.1181,0.2662,0.008686240000000001
4,0.0383,0.0333,0.6442,0.39,0.0012753900000000002
4,0.035,0.0333,0.3808,0.7283,0.0011655000000000003
4,0.0283,0.0317,0.0842,0.7775,0.0008971099999999999
5,0.0782,0.0466,0.4052,0.4659,0.0036441200000000003
5,0.0765,0.0399,0.2562,0.1448,0.0030523499999999997
5,0.0799,0.0449,0.1664,0.6448,0.0035875100000000004
5,0.0466,0.0283,0.1198,0.0158,0.00131878
5,0.0467,0.0567,0.4717,0.4967,0.00264789
2,0.0317,0.03,0.5942,0.4067,0.0009509999999999999
2,0.0317,0.0267,0.7758,0.155,0.00084639
2,0.035,0.0367,0.8908,0.2717,0.0012845000000000003
1,0.0417,0.035,0.6825,0.3375,0.0014595
1,0.035,0.0317,0.0958,0.5658,0.0011095
1,0.0417,0.045,0.2842,0.5575,0.0018765
2,0.0433,0.0433,0.5983,0.5617,0.00187489
2,0.0517,0.0483,0.9075,0.7725,0.0024971100000000003
4,0.045,0.0383,0.2442,0.0242,0.0017235
4,0.0267,0.035,0.1667,0.4725,0.0009345000000000001
0,0.0267,0.0467,0.13,0.4617,0.00124689
0,0.04,0.0283,0.3467,0.6225,0.001132
1,0.0433,0.0617,0.2733,0.9458,0.0026716099999999996
2,0.0983,0.1083,0.6458,0.8592,0.01064589
4,0.045,0.0483,0.4225,0.8992,0.0021735
4,0.04,0.0467,0.6883,0.7567,0.0018679999999999999
5,0.0233,0.065,0.6817,0.2242,0.0015145000000000002
4,0.03,0.0267,0.5567,0.7733,0.0008010000000000001
4,0.025,0.025,0.0742,0.9325,0.0006250000000000001
4,0.0417,0.0467,0.7708,0.2083,0.00194739
0,0.0466,0.0333,0.7238,0.9418,0.0015517800000000002
0,0.03,0.0349,0.9817,0.2654,0.001047
3,0.0466,0.0516,0.03,0.5915,0.00240456
2,0.04,0.0283,0.59,0.2275,0.001132
2,0.0417,0.0333,0.2742,0.1117,0.0013886100000000002
2,0.0417,0.0333,0.3608,0.535,0.0013886100000000002
0,0.06,0.0267,0.3933,0.6417,0.0016020000000000001
2,0.0566,0.0532,0.3311,0.1348,0.0030111199999999995
2,0.0699,0.0582,0.4226,0.1988,0.00406818
2,0.0566,0.0566,0.3261,0.4542,0.00320356
2,0.0567,0.0467,0.3517,0.2783,0.00264789
2,0.055,0.0633,0.8425,0.4833,0.0034815
4,0.0399,0.0416,0.8087,0.4734,0.0016598399999999999
4,0.0366,0.0499,0.5923,0.7937,0.00182634
4,0.0383,0.0399,0.4884,0.3661,0.00152817
4,0.0383,0.0333,0.109,0.0965,0.0012753900000000002
5,0.08,0.02,0.185,0.775,0.0016
5,0.0183,0.0583,0.3658,0.4542,0.00106689
5,0.0317,0.0667,0.4308,0.5983,0.00211439
0,0.0267,0.045,0.88,0.1575,0.0012015
0,0.045,0.025,0.6608,0.4958,0.001125
0,0.0433,0.0283,0.8817,0.7542,0.0012253899999999998
1,0.0599,0.0549,0.2679,0.1772,0.00328851
1,0.0666,0.0383,0.1597,0.6314,0.0025507800000000003
2,0.0366,0.0649,0.9784,0.3453,0.00237534
2,0.075,0.065,0.9275,0.2292,0.004875
3,0.0483,0.0649,0.2271,0.2088,0.00313467
5,0.0899,0.0333,0.812,0.9667,0.00299367
5,0.0715,0.0216,0.5216,0.7812,0.0015444
5,0.0549,0.0216,0.3186,0.7945,0.00118584
5,0.0649,0.0233,0.2604,0.6306,0.00151217
3,0.0549,0.0549,0.1073,0.7729,0.0030140099999999997
3,0.0433,0.0532,0.6689,0.1148,0.0023035599999999996
3,0.0499,0.0549,0.2529,0.5017,0.0027395099999999997
0,0.0867,0.0533,0.6483,0.3733,0.00462111
0,0.06,0.0583,0.795,0.7792,0.003498
5,0.035,0.085,0.1258,0.7292,0.0029750000000000006
5,0.0467,0.09,0.6167,0.425,0.004203
5,0.04,0.0833,0.3483,0.87,0.003332
5,0.095,0.0433,0.6008,0.94,0.0041135
5,0.0433,0.095,0.8133,0.7625,0.0041135
0,0.0433,0.0317,0.9583,0.7692,0.0013726099999999998
0,0.0283,0.0467,0.6425,0.9467,0.00132161
2,0.075,0.09,0.5175,0.315,0.00675
2,0.08,0.0767,0.5117,0.595,0.006136000000000001
5,0.025,0.045,0.6958,0.3792,0.001125
5,0.0533,0.0433,0.13,0.4383,0.00230789
0,0.0333,0.0283,0.4817,0.9792,0.0009423900000000001
0,0.0699,0.0416,0.8769,0.4767,0.00290784
0,0.0333,0.0649,0.6156,0.5715,0.00216117
0,0.0499,0.0283,0.6572,0.2288,0.00141217
2,0.0517,0.0533,0.5175,0.5383,0.0027556100000000004
5,0.0383,0.0983,0.1242,0.7242,0.00376489
5,0.13,0.0533,0.3917,0.715,0.006929
5,0.0417,0.07,0.4258,0.5433,0.002919
5,0.0817,0.06,0.2442,0.4133,0.004901999999999999
3,0.1017,0.13,0.4192,0.6233,0.013221
3,0.1217,0.0933,0.4675,0.845,0.01135461
1,0.025,0.065,0.2692,0.8958,0.0016250000000000001
3,0.1,0.0817,0.5517,0.2958,0.00817
5,0.0399,0.1165,0.8952,0.2646,0.00464835
5,0.0667,0.03,0.3917,0.6133,0.0020009999999999997
5,0.065,0.055,0.5475,0.4458,0.003575
5,0.0316,0.1215,0.9559,0.6381,0.0038394
5,0.0383,0.0799,0.3636,0.183,0.00306017
5,0.0366,0.0982,0.3328,0.8577,0.0035941199999999997
5,0.0849,0.0349,0.5982,0.0691,0.0029630100000000003
3,0.0617,0.075,0.6492,0.6375,0.0046275
1,0.055,0.07,0.5225,0.9383,0.0038500000000000006
1,0.0767,0.0383,0.8317,0.5592,0.0029376100000000002
4,0.0267,0.0317,0.3767,0.0358,0.00084639
4,0.0283,0.0267,0.0858,0.4167,0.00075561
4,0.04,0.0383,0.4267,0.9442,0.0015320000000000002
4,0.0217,0.03,0.8575,0.795,0.000651
5,0.0583,0.06,0.1058,0.1233,0.003498
3,0.0433,0.0715,0.7121,0.4185,0.0030959499999999997
3,0.0433,0.0566,0.6988,0.6373,0.0024507799999999996
3,0.0466,0.0499,0.614,0.7388,0.00232534
3,0.0483,0.0517,0.4908,0.4558,0.0024971100000000003
0,0.03,0.0349,0.02,0.4817,0.001047
0,0.055,0.035,0.0892,0.8325,0.0019250000000000003
0,0.0433,0.0517,0.0233,0.5108,0.00223861
5,0.06,0.0383,0.29,0.3108,0.002298
5,0.07,0.0317,0.5133,0.1558,0.002219
5,0.03,0.0517,0.8233,0.0675,0.001551
5,0.04,0.0817,0.2117,0.2908,0.003268
0,0.04,0.0433,0.855,0.7183,0.001732
3,0.0617,0.055,0.5308,0.2708,0.0033935
3,0.0417,0.0417,0.0708,0.1458,0.00173889
2,0.0333,0.0367,0.5733,0.19,0.0012221100000000002
2,0.03,0.0367,0.765,0.02,0.001101
2,0.0367,0.0383,0.9667,0.2242,0.00140561
0,0.0333,0.0283,0.4817,0.3125,0.0009423900000000001
0,0.0383,0.04,0.7175,0.7233,0.0015320000000000002
0,0.0416,0.0349,0.4285,0.129,0.00145184
1,0.0467,0.115,0.1683,0.7658,0.0053705
1,0.09,0.0483,0.4567,0.8308,0.004347
1,0.0417,0.085,0.8058,0.6725,0.0035445000000000003
0,0.05,0.0333,0.3583,0.2217,0.0016650000000000002
0,0.04,0.0533,0.7533,0.3083,0.002132
3,0.0633,0.0467,0.2083,0.7717,0.0029561099999999996
3,0.0533,0.055,0.7017,0.7858,0.0029315
3,0.0683,0.0833,0.0442,0.47,0.00568939
2,0.1,0.1167,0.3833,0.8233,0.01167
3,0.0749,0.1015,0.8943,0.0724,0.00760235
4,0.0367,0.0233,0.22,0.2017,0.0008551100000000002
2,0.04,0.0417,0.295,0.7425,0.001668
2,0.0433,0.0433,0.8383,0.5833,0.00187489
2,0.0517,0.0517,0.0742,0.8742,0.0026728900000000002
2,0.035,0.0367,0.4042,0.815,0.0012845000000000003
2,0.0333,0.0367,0.0733,0.2717,0.0012221100000000002
2,0.0383,0.0433,0.7708,0.9767,0.00165839
2,0.0417,0.0417,0.5558,0.7825,0.00173889
3,0.0899,0.0932,0.1864,0.6772,0.00837868
4,0.0283,0.0383,0.6158,0.3292,0.00108389
4,0.0417,0.0267,0.7708,0.2617,0.0011133900000000001
4,0.0317,0.035,0.9425,0.8825,0.0011095
4,0.04,0.035,0.785,0.7475,0.0014000000000000002
4,0.0333,0.0383,0.9483,0.6842,0.0012753900000000002
4,0.0467,0.0533,0.8433,0.57,0.00248911
0,0.07,0.0333,0.205,0.8417,0.0023310000000000006
3,0.0433,0.0416,0.7304,0.327,0.00180128
3,0.0366,0.0466,0.7205,0.4343,0.00170556
3,0.0416,0.0549,0.5,0.2371,0.0022838399999999997
3,0.0633,0.0567,0.74,0.1483,0.00358911
3,0.0717,0.0667,0.4392,0.56,0.00478239
4,0.0383,0.0399,0.6364,0.2879,0.00152817
4,0.0349,0.0466,0.7762,0.8519,0.0016263400000000002
2,0.0567,0.0533,0.6667,0.8667,0.00302211
2,0.07,0.0583,0.575,0.8025,0.004081
2,0.0567,0.0567,0.6717,0.5467,0.00321489
1,0.0333,0.0749,0.3594,0.1506,0.00249417
1,0.0749,0.0433,0.5982,0.6972,0.0032431699999999996
2,0.0367,0.0467,0.28,0.1117,0.00171389
4,0.0316,0.0316,0.8594,0.9077,0.0009985600000000001
4,0.0316,0.03,0.3353,0.8735,0.0009480000000000001
2,0.0699,0.0599,0.4493,0.5358,0.0041870100000000006
4,0.045,0.0367,0.7942,0.4067,0.0016515000000000002
4,0.035,0.0333,0.3042,0.79,0.0011655000000000003
4,0.0433,0.0317,0.7067,0.5475,0.0013726099999999998
1,0.0383,0.0283,0.9492,0.4708,0.00108389
4,0.0317,0.025,0.1325,0.8842,0.0007925
4,0.0233,0.0267,0.605,0.9317,0.00062211
4,0.0283,0.0283,0.1625,0.4442,0.00080089
4,0.03,0.04,0.4033,0.165,0.0012
1,0.03,0.0683,0.8083,0.5992,0.002049
1,0.0433,0.025,0.0717,0.4375,0.0010825
2,0.0433,0.0367,0.535,0.0433,0.0015891100000000001
4,0.0349,0.0333,0.6165,0.9368,0.0011621700000000001
4,0.0283,0.0316,0.9126,0.8877,0.00089428
0,0.055,0.03,0.3292,0.2783,0.00165
4,0.0383,0.0317,0.2642,0.0592,0.00121411
2,0.0667,0.0683,0.1,0.5075,0.00455561
3,0.0683,0.065,0.8292,0.7725,0.0044395
3,0.0717,0.0683,0.5058,0.3392,0.00489711
4,0.0399,0.0433,0.7138,0.5907,0.00172767
4,0.0333,0.0666,0.5441,0.2579,0.0022177800000000004
4,0.0416,0.0483,0.0225,0.3436,0.00200928
4,0.04,0.03,0.66,0.8683,0.0012
4,0.0283,0.0433,0.5925,0.7133,0.0012253899999999998
1,0.0599,0.0832,0.9201,0.371,0.00498368
1,0.0616,0.0599,0.9176,0.0449,0.0036898400000000002
1,0.055,0.0383,0.2875,0.0492,0.0021065
3,0.065,0.0883,0.2842,0.8608,0.005739500000000001
3,0.0817,0.0667,0.8592,0.7533,0.005449389999999999
4,0.0383,0.03,0.2142,0.5267,0.001149
1,0.0749,0.0383,0.8311,0.4418,0.00286867
0,0.0717,0.0617,0.0425,0.5958,0.00442389
0,0.065,0.0817,0.4792,0.1175,0.0053105
0,0.0633,0.065,0.5533,0.5525,0.0041145
0,0.0767,0.065,0.7817,0.1575,0.0049855
1,0.0717,0.035,0.5175,0.0658,0.0025095000000000004
1,0.03,0.0483,0.5,0.3042,0.001449
3,0.0566,0.0666,0.7704,0.6722,0.0037695600000000004
3,0.0799,0.0666,0.8037,0.9384,0.005321340000000001
3,0.0499,0.0799,0.6156,0.4226,0.00398701
3,0.0399,0.0899,0.9767,0.4859,0.0035870099999999994
4,0.0367,0.06,0.6233,0.2717,0.002202
4,0.035,0.0267,0.4325,0.2467,0.0009345000000000001
4,0.025,0.04,0.6642,0.58,0.001
4,0.035,0.0317,0.2608,0.6075,0.0011095
3,0.0733,0.0583,0.33,0.6192,0.00427339
3,0.05,0.045,0.4583,0.0825,0.00225
3,0.05,0.0883,0.8217,0.1708,0.0044150000000000005
1,0.0433,0.0817,0.6417,0.4225,0.0035376099999999996
3,0.0367,0.04,0.425,0.5467,0.0014680000000000001
3,0.0467,0.0417,0.7217,0.3792,0.00194739
3,0.0833,0.0667,0.3517,0.2633,0.0055561099999999995
2,0.0717,0.0717,0.3542,0.7725,0.00514089
1,0.0782,0.0433,0.0691,0.0233,0.00338606
1,0.0649,0.0632,0.4884,0.604,0.004101680000000001
1,0.0466,0.0815,0.6389,0.1489,0.0037979000000000003
3,0.0583,0.0417,0.6292,0.9775,0.0024311099999999998
1,0.0267,0.0517,0.9367,0.1058,0.0013803900000000002
1,0.0267,0.06,0.835,0.6433,0.0016020000000000001
1,0.0383,0.0283,0.9792,0.8808,0.00108389
0,0.0317,0.03,0.9825,0.1167,0.0009509999999999999
0,0.035,0.0417,0.2275,0.7158,0.0014595
3,0.0532,0.0799,0.7105,0.1481,0.00425068
3,0.0599,0.1248,0.4725,0.094,0.00747552
0,0.0317,0.045,0.4308,0.1508,0.0014264999999999998
0,0.0317,0.025,0.8525,0.5225,0.0007925
1,0.03,0.0483,0.5108,0.6181,0.001449
1,0.0649,0.0399,0.4933,0.0433,0.0025895099999999997
5,0.02,0.1181,0.015,0.6747,0.002362
3,0.0516,0.0466,0.8727,0.7937,0.00240456
2,0.07,0.07,0.2283,0.355,0.004900000000000001
0,0.07,0.0333,0.275,0.2867,0.0023310000000000006
0,0.0517,0.0317,0.3525,0.7642,0.00163889
0,0.065,0.0283,0.7125,0.6092,0.0018395
3,0.0599,0.1248,0.8037,0.4401,0.00747552
3,0.0682,0.0815,0.6514,0.1356,0.0055582999999999995
3,0.0649,0.0549,0.5017,0.312,0.0035630099999999997
2,0.0416,0.0349,0.8145,0.9759,0.00145184
2,0.0383,0.0466,0.6265,0.787,0.0017847800000000001
2,0.03,0.0349,0.7637,0.4384,0.001047
0,0.0599,0.0433,0.6972,0.4226,0.00259367
0,0.0549,0.0349,0.5532,0.3486,0.00191601
1,0.04,0.0783,0.75,0.2858,0.003132
1,0.035,0.0533,0.1725,0.4117,0.0018655000000000002
2,0.0483,0.0433,0.6258,0.535,0.00209139
2,0.0517,0.0367,0.0292,0.6317,0.0018973900000000003
0,0.03,0.0549,0.9601,0.8028,0.0016469999999999998
0,0.03,0.0499,0.5541,0.381,0.0014969999999999998
0,0.0449,0.0283,0.7047,0.4418,0.00127067
1,0.0667,0.04,0.9633,0.6483,0.002668
1,0.0317,0.0583,0.6142,0.3542,0.0018481099999999998
5,0.075,0.0417,0.4592,0.1025,0.0031275
5,0.1317,0.035,0.2025,0.4975,0.004609500000000001
5,0.13,0.0433,0.4417,0.4267,0.005629
5,0.0267,0.0567,0.7633,0.435,0.0015138900000000002
5,0.0317,0.0383,0.9825,0.4358,0.00121411
5,0.0733,0.0233,0.605,0.575,0.00170789
5,0.1,0.0233,0.9017,0.7383,0.00233
0,0.0317,0.0417,0.2808,0.2442,0.00132189
0,0.0333,0.0467,0.4433,0.4733,0.0015551100000000002
0,0.0317,0.0533,0.8492,0.3783,0.00168961
0,0.0467,0.0283,0.535,0.8325,0.00132161
1,0.0683,0.0317,0.0808,0.5192,0.00216511
2,0.0433,0.0333,0.2712,0.3561,0.0014418900000000001
2,0.0433,0.0333,0.1947,0.5108,0.0014418900000000001
2,0.0383,0.0416,0.2354,0.9143,0.0015932799999999999
3,0.0566,0.0682,0.5042,0.4601,0.0038601199999999994
3,0.0732,0.0532,0.0815,0.97,0.0038942399999999998
3,0.0699,0.0749,0.3111,0.2005,0.00523551
3,0.0582,0.0765,0.1789,0.0749,0.0044523
2,0.0383,0.035,0.3575,0.7275,0.0013405000000000001
2,0.0367,0.0383,0.6283,0.8058,0.00140561
1,0.08,0.0417,0.075,0.0592,0.003336
1,0.045,0.0617,0.4158,0.1775,0.0027765
1,0.055,0.035,0.5658,0.4258,0.0019250000000000003
2,0.0483,0.0532,0.1772,0.2912,0.00256956
2,0.0316,0.0416,0.0175,0.1339,0.00131456
1,0.0699,0.0582,0.4592,0.8245,0.00406818
1,0.0582,0.0499,0.713,0.5957,0.00290418
0,0.05,0.0233,0.9267,0.255,0.001165
0,0.0533,0.0233,0.5267,0.4467,0.00124189
2,0.0416,0.0366,0.8062,0.7488,0.00152256
2,0.0416,0.0316,0.3136,0.1007,0.00131456
2,0.0283,0.0316,0.2687,0.7196,0.00089428
2,0.0399,0.0383,0.1082,0.302,0.00152817
1,0.0533,0.04,0.9,0.725,0.002132
4,0.0333,0.03,0.2783,0.6283,0.000999
4,0.0367,0.025,0.575,0.3575,0.0009175000000000001
4,0.0283,0.04,0.1058,0.3867,0.001132
4,0.0283,0.0317,0.7508,0.7775,0.0008971099999999999
1,0.0567,0.0267,0.88,0.4917,0.0015138900000000002
1,0.075,0.04,0.2658,0.88,0.003
1,0.07,0.0317,0.615,0.6925,0.002219
1,0.0317,0.055,0.5825,0.0425,0.0017435
1,0.06,0.0333,0.27,0.1683,0.001998
3,0.0417,0.0467,0.6708,0.2883,0.00194739
3,0.0582,0.0483,0.8378,0.6531,0.00281106
3,0.0483,0.0699,0.4767,0.8386,0.0033761700000000004
3,0.0582,0.0932,0.4368,0.5807,0.00542424
3,0.0732,0.0666,0.4243,0.3311,0.00487512
4,0.03,0.0266,0.7438,0.2546,0.0007979999999999999
4,0.03,0.03,0.7371,0.3378,0.0009
4,0.0266,0.03,0.376,0.2596,0.0007979999999999999
0,0.0367,0.0283,0.215,0.1108,0.0010386100000000001
0,0.0217,0.06,0.9725,0.7633,0.001302
0,0.05,0.0233,0.395,0.5883,0.001165
1,0.035,0.055,0.0608,0.5192,0.0019250000000000003
1,0.03,0.055,0.385,0.6592,0.00165
1,0.0383,0.075,0.5592,0.5842,0.0028725
0,0.0333,0.0317,0.5083,0.3525,0.00105561
0,0.025,0.0367,0.7358,0.3417,0.0009175000000000001
5,0.0633,0.0333,0.63,0.7033,0.00210789
5,0.06,0.035,0.4333,0.4842,0.0021000000000000003
0,0.06,0.0617,0.2467,0.4958,0.0037019999999999996
0,0.0717,0.05,0.4425,0.8183,0.003585
0,0.0517,0.0417,0.7542,0.8558,0.00215589
0,0.0583,0.0433,0.6942,0.3667,0.0025243899999999996
0,0.03,0.045,0.0867,0.7842,0.0013499999999999999
0,0.055,0.0317,0.4458,0.1108,0.0017435
1,0.0532,0.0466,0.9334,0.574,0.00247912
1,0.0366,0.0632,0.4559,0.6057,0.00231312
2,0.045,0.0367,0.3242,0.0733,0.0016515000000000002
2,0.025,0.04,0.0142,0.3833,0.001
2,0.0433,0.0383,0.5583,0.1125,0.00165839
4,0.0217,0.035,0.7992,0.8875,0.0007595000000000001
0,0.0399,0.0349,0.7255,0.307,0.00139251
2,0.0349,0.0399,0.1689,0.9334,0.00139251
2,0.0366,0.0333,0.2978,0.4542,0.00121878
4,0.0233,0.025,0.9517,0.3708,0.0005825
4,0.02,0.0217,0.8683,0.4842,0.00043400000000000003
1,0.0217,0.045,0.8042,0.3225,0.0009764999999999999
1,0.0267,0.0583,0.1767,0.6108,0.00155661
1,0.0317,0.0567,0.9625,0.6983,0.00179739
0,0.0349,0.03,0.7562,0.3411,0.001047
0,0.0349,0.0316,0.3702,0.3769,0.0011028400000000001
5,0.0867,0.04,0.4667,0.6933,0.003468
0,0.0383,0.0533,0.4942,0.4617,0.00204139
0,0.04,0.0417,0.77,0.4425,0.001668
4,0.03,0.0283,0.5817,0.6158,0.0008489999999999999
